0 verbose cli /usr/bin/node /tmp/claude-1000/-home-akis-Desktop-pi-lens/***/scratchpad/wt-knip/.probe-home/npm-cache/_npx/531a256430e91eb0/node_modules/.bin/npm
1 info using npm@11.18.0
2 info using node@v22.22.1
3 silly config load:file:/tmp/claude-1000/-home-akis-Desktop-pi-lens/***/scratchpad/wt-knip/.probe-home/npm-cache/_npx/531a256430e91eb0/node_modules/npm/npmrc
4 silly config load:file:/tmp/pi-lens-lockfile-complete-hw37Xu/tree/.npmrc
5 silly config load:file:/home/akis/.npmrc
6 silly config load:file:/etc/npmrc
7 verbose title npm install
8 verbose argv "install" "--ignore-scripts" "--no-audit" "--no-fund"
1118 http fetch GET 200 https://registry.npmjs.org/tapable/-/tapable-2.3.3.tgz 1346ms (cache miss)
1119 http fetch GET 200 https://registry.npmjs.org/is-plain-obj/-/is-plain-obj-4.1.0.tgz 1294ms (cache miss)
1120 http fetch GET 200 https://registry.npmjs.org/magicast/-/magicast-0.5.4.tgz 1315ms (cache miss)
1121 http fetch GET 200 https://registry.npmjs.org/isexe/-/isexe-2.0.0.tgz 1303ms (cache miss)
1122 http fetch GET 200 https://registry.npmjs.org/is-stream/-/is-stream-4.0.1.tgz 1302ms (cache miss)
1123 http fetch GET 200 https://registry.npmjs.org/smol-toml/-/smol-toml-1.8.0.tgz 1348ms (cache miss)
1124 http fetch GET 200 https://registry.npmjs.org/is-core-module/-/is-core-module-2.16.2.tgz 1310ms (cache miss)
1125 http fetch GET 200 https://registry.npmjs.org/mutation-testing-report-schema/-/mutation-testing-report-schema-3.8.4.tgz 1337ms (cache miss)
1126 http fetch GET 200 https://registry.npmjs.org/qs/-/qs-6.16.0.tgz 1354ms (cache miss)
1127 http fetch GET 200 https://registry.npmjs.org/is-installed-globally/-/is-installed-globally-1.0.0.tgz 1325ms (cache miss)
1128 http fetch GET 200 https://registry.npmjs.org/minimist/-/minimist-1.2.8.tgz 1355ms (cache miss)
1129 http fetch GET 200 https://registry.npmjs.org/interpret/-/interpret-3.1.1.tgz 1345ms (cache miss)
1130 http fetch GET 200 https://registry.npmjs.org/ini/-/ini-4.1.1.tgz 1357ms (cache miss)
1131 http fetch GET 200 https://registry.npmjs.org/inherits/-/inherits-2.0.4.tgz 1364ms (cache miss)
1132 http fetch GET 200 https://registry.npmjs.org/ignore/-/ignore-7.0.6.tgz 1378ms (cache miss)
1133 http fetch GET 200 https://registry.npmjs.org/has-symbols/-/has-symbols-1.1.0.tgz 1399ms (cache miss)
1134 http fetch GET 200 https://registry.npmjs.org/hasown/-/hasown-2.0.4.tgz 1415ms (cache miss)
1135 http fetch GET 200 https://registry.npmjs.org/marked/-/marked-18.0.5.tgz 1445ms (cache miss)
1136 http fetch GET 200 https://registry.npmjs.org/husky/-/husky-9.1.7.tgz 1428ms (cache miss)
1137 http fetch GET 200 https://registry.npmjs.org/graceful-fs/-/graceful-fs-4.2.11.tgz 1432ms (cache miss)
1138 http fetch GET 200 https://registry.npmjs.org/has-flag/-/has-flag-4.0.0.tgz 1440ms (cache miss)
1139 http fetch GET 200 https://registry.npmjs.org/json5/-/json5-2.2.3.tgz 1469ms (cache miss)
1140 http fetch GET 200 https://registry.npmjs.org/global-directory/-/global-directory-4.0.1.tgz 1451ms (cache miss)
1141 http fetch GET 200 https://registry.npmjs.org/gopd/-/gopd-1.2.0.tgz 1461ms (cache miss)
1142 http fetch GET 200 https://registry.npmjs.org/lightningcss/-/lightningcss-1.33.0.tgz 1506ms (cache miss)
1143 http fetch GET 200 https://registry.npmjs.org/get-proto/-/get-proto-1.0.1.tgz 1500ms (cache miss)
1144 http fetch GET 200 https://registry.npmjs.org/gensync/-/gensync-1.0.0-beta.2.tgz 1507ms (cache miss)
1145 http fetch GET 200 https://registry.npmjs.org/get-east-asian-width/-/get-east-asian-width-1.6.0.tgz 1511ms (cache miss)
1146 http fetch GET 200 https://registry.npmjs.org/human-signals/-/human-signals-8.0.1.tgz 1525ms (cache miss)
1147 http fetch GET 200 https://registry.npmjs.org/get-intrinsic/-/get-intrinsic-1.3.0.tgz 1522ms (cache miss)
1148 http fetch GET 200 https://registry.npmjs.org/function-bind/-/function-bind-1.1.2.tgz 1521ms (cache miss)
1149 http fetch GET 200 https://registry.npmjs.org/formatly/-/formatly-0.7.0.tgz 1534ms (cache miss)
1150 http fetch GET 200 https://registry.npmjs.org/figures/-/figures-6.1.0.tgz 1545ms (cache miss)
1151 http fetch GET 200 https://registry.npmjs.org/fdir/-/fdir-6.5.0.tgz 1544ms (cache miss)
1152 http fetch GET 200 https://registry.npmjs.org/fast-wrap-ansi/-/fast-wrap-ansi-0.2.2.tgz 1544ms (cache miss)
1153 http fetch GET 200 https://registry.npmjs.org/fast-string-truncated-width/-/fast-string-truncated-width-3.0.3.tgz 1551ms (cache miss)
1154 http fetch GET 200 https://registry.npmjs.org/fd-package-json/-/fd-package-json-2.0.0.tgz 1566ms (cache miss)
1155 http fetch GET 200 https://registry.npmjs.org/fast-deep-equal/-/fast-deep-equal-3.1.3.tgz 1587ms (cache miss)
1156 http fetch GET 200 https://registry.npmjs.org/estree-walker/-/estree-walker-3.0.3.tgz 1585ms (cache miss)
1157 http fetch GET 200 https://registry.npmjs.org/fast-string-width/-/fast-string-width-3.0.2.tgz 1597ms (cache miss)
1158 http fetch GET 200 https://registry.npmjs.org/es-errors/-/es-errors-1.3.0.tgz 1594ms (cache miss)
1159 http fetch GET 200 https://registry.npmjs.org/es-object-atoms/-/es-object-atoms-1.1.2.tgz 1601ms (cache miss)
1160 http fetch GET 200 https://registry.npmjs.org/empathic/-/empathic-2.0.1.tgz 1601ms (cache miss)
1161 http fetch GET 200 https://registry.npmjs.org/es-define-property/-/es-define-property-1.0.1.tgz 1615ms (cache miss)
1162 http fetch GET 200 https://registry.npmjs.org/get-tsconfig/-/get-tsconfig-4.14.3.tgz 1639ms (cache miss)
1163 http fetch GET 200 https://registry.npmjs.org/emoji-regex/-/emoji-regex-10.6.0.tgz 1619ms (cache miss)
1164 http fetch GET 200 https://registry.npmjs.org/escalade/-/escalade-3.2.0.tgz 1637ms (cache miss)
1165 http fetch GET 200 https://registry.npmjs.org/detect-libc/-/detect-libc-2.1.2.tgz 1626ms (cache miss)
1166 http fetch GET 200 https://registry.npmjs.org/diff-match-patch/-/diff-match-patch-1.0.5.tgz 1625ms (cache miss)
1167 http fetch GET 200 https://registry.npmjs.org/color-name/-/color-name-1.1.4.tgz 1623ms (cache miss)
1168 http fetch GET 200 https://registry.npmjs.org/dunder-proto/-/dunder-proto-1.0.1.tgz 1630ms (cache miss)
1169 http fetch GET 200 https://registry.npmjs.org/@earendil-works/pi-telemetry/-/pi-telemetry-0.85.1.tgz 1748ms (cache miss)
1170 http fetch GET 200 https://registry.npmjs.org/convert-source-map/-/convert-source-map-2.0.0.tgz 1633ms (cache miss)
1171 http fetch GET 200 https://registry.npmjs.org/cross-spawn/-/cross-spawn-7.0.6.tgz 1633ms (cache miss)
1172 http fetch GET 200 https://registry.npmjs.org/cli-width/-/cli-width-4.1.0.tgz 1631ms (cache miss)
1173 http fetch GET 200 https://registry.npmjs.org/object-inspect/-/object-inspect-1.13.4.tgz 1691ms (cache miss)
1174 http fetch GET 200 https://registry.npmjs.org/weapon-regex/-/weapon-regex-2.0.5.tgz 1741ms (cache miss)
1175 http fetch GET 200 https://registry.npmjs.org/get-stream/-/get-stream-9.0.1.tgz 1665ms (cache miss)
1176 http fetch GET 200 https://registry.npmjs.org/color-convert/-/color-convert-2.0.1.tgz 1641ms (cache miss)
1177 http fetch GET 200 https://registry.npmjs.org/chalk/-/chalk-4.1.2.tgz 1640ms (cache miss)
1178 http fetch GET 200 https://registry.npmjs.org/call-bind-apply-helpers/-/call-bind-apply-helpers-1.0.2.tgz 1639ms (cache miss)
1179 http fetch GET 200 https://registry.npmjs.org/balanced-match/-/balanced-match-4.0.4.tgz 1637ms (cache miss)
1180 http fetch GET 200 https://registry.npmjs.org/ansi-styles/-/ansi-styles-4.3.0.tgz 1638ms (cache miss)
1181 http fetch GET 200 https://registry.npmjs.org/assertion-error/-/assertion-error-2.0.1.tgz 1644ms (cache miss)
1182 http fetch GET 200 https://registry.npmjs.org/chai/-/chai-6.2.2.tgz 1654ms (cache miss)
1183 http fetch GET 200 https://registry.npmjs.org/browserslist/-/browserslist-4.28.9.tgz 1653ms (cache miss)
1184 http fetch GET 200 https://registry.npmjs.org/acorn-walk/-/acorn-walk-8.3.5.tgz 1648ms (cache miss)
1185 http fetch GET 200 https://registry.npmjs.org/ast-v8-to-istanbul/-/ast-v8-to-istanbul-1.0.6.tgz 1652ms (cache miss)
1186 http fetch GET 200 https://registry.npmjs.org/acorn-jsx-walk/-/acorn-jsx-walk-2.0.0.tgz 1647ms (cache miss)
1187 http fetch GET 200 https://registry.npmjs.org/call-bound/-/call-bound-1.0.4.tgz 1657ms (cache miss)
1188 http fetch GET 200 https://registry.npmjs.org/electron-to-chromium/-/electron-to-chromium-1.5.423.tgz 1673ms (cache miss)
1189 http fetch GET 200 https://registry.npmjs.org/argparse/-/argparse-2.0.1.tgz 1657ms (cache miss)
1190 http fetch GET 200 https://registry.npmjs.org/acorn-jsx/-/acorn-jsx-5.3.2.tgz 1655ms (cache miss)
1191 http fetch GET 200 https://registry.npmjs.org/@types/pidusage/-/pidusage-2.0.5.tgz 1654ms (cache miss)
1192 http fetch GET 200 https://registry.npmjs.org/import-meta-resolve/-/import-meta-resolve-4.2.0.tgz 1701ms (cache miss)
1193 http fetch GET 200 https://registry.npmjs.org/@types/estree/-/estree-1.0.9.tgz 1667ms (cache miss)
1194 http fetch GET 200 https://registry.npmjs.org/acorn-loose/-/acorn-loose-8.5.2.tgz 1677ms (cache miss)
1195 http fetch GET 200 https://registry.npmjs.org/@types/chai/-/chai-5.2.3.tgz 1674ms (cache miss)
1196 http fetch GET 200 https://registry.npmjs.org/expect-type/-/expect-type-1.4.0.tgz 1716ms (cache miss)
1197 http fetch GET 200 https://registry.npmjs.org/es-module-lexer/-/es-module-lexer-2.3.2.tgz 1715ms (cache miss)
1198 http fetch GET 200 https://registry.npmjs.org/typescript-language-server/-/typescript-language-server-5.3.0.tgz 1798ms (cache miss)
1199 http fetch GET 200 https://registry.npmjs.org/commander/-/commander-15.0.0.tgz 1712ms (cache miss)
1200 http fetch GET 200 https://registry.npmjs.org/baseline-browser-mapping/-/baseline-browser-mapping-2.11.21.tgz 1707ms (cache miss)
1201 http fetch GET 200 https://registry.npmjs.org/des.js/-/des.js-1.1.0.tgz 1735ms (cache miss)
1202 http fetch GET 200 https://registry.npmjs.org/semver/-/semver-7.8.5.tgz 1813ms (cache miss)
1203 http fetch GET 200 https://registry.npmjs.org/brace-expansion/-/brace-expansion-5.0.9.tgz 1765ms (cache miss)
1204 http fetch GET 200 https://registry.npmjs.org/tsconfig-paths-webpack-plugin/-/tsconfig-paths-webpack-plugin-4.2.0.tgz 1878ms (cache miss)
1205 http fetch GET 200 https://registry.npmjs.org/vite/-/vite-8.2.2.tgz 1889ms (cache miss)
1206 http fetch GET 200 https://registry.npmjs.org/acorn/-/acorn-8.18.0.tgz 1784ms (cache miss)
1207 http fetch GET 200 https://registry.npmjs.org/js-yaml/-/js-yaml-5.4.1.tgz 1883ms (cache miss)
1208 http fetch GET 200 https://registry.npmjs.org/postcss/-/postcss-8.5.28.tgz 1912ms (cache miss)
1209 http fetch GET 200 https://registry.npmjs.org/@types/semver/-/semver-7.8.0.tgz 1843ms (cache miss)
1210 http fetch GET 200 https://registry.npmjs.org/@types/jsesc/-/jsesc-2.5.1.tgz 1849ms (cache miss)
1211 http fetch GET 200 https://registry.npmjs.org/iconv-lite/-/iconv-lite-0.7.3.tgz 1901ms (cache miss)
1212 http fetch GET 200 https://registry.npmjs.org/@vitest/spy/-/spy-5.0.0.tgz 1867ms (cache miss)
1213 http fetch GET 200 https://registry.npmjs.org/@types/deep-eql/-/deep-eql-4.0.2.tgz 1870ms (cache miss)
1214 http fetch GET 200 https://registry.npmjs.org/@rolldown/pluginutils/-/pluginutils-1.0.1.tgz 1874ms (cache miss)
1215 http fetch GET 200 https://registry.npmjs.org/@vitest/coverage-v8/-/coverage-v8-5.0.0.tgz 1883ms (cache miss)
1216 http fetch GET 200 https://registry.npmjs.org/@vitest/istanbul-lib-coverage/-/istanbul-lib-coverage-1.0.1.tgz 1889ms (cache miss)
1217 http fetch GET 200 https://registry.npmjs.org/@types/gensync/-/gensync-1.0.5.tgz 1891ms (cache miss)
1218 http fetch GET 200 https://registry.npmjs.org/jiti/-/jiti-2.7.0.tgz 1948ms (cache miss)
1219 http fetch GET 200 https://registry.npmjs.org/oxlint/-/oxlint-1.81.0.tgz 1984ms (cache miss)
1220 http fetch GET 200 https://registry.npmjs.org/@vitest/mocker/-/mocker-5.0.0.tgz 1940ms (cache miss)
1221 http fetch GET 200 https://registry.npmjs.org/fast-uri/-/fast-uri-3.1.7.tgz 2013ms (cache miss)
1222 http fetch GET 200 https://registry.npmjs.org/oxc-parser/-/oxc-parser-0.147.0.tgz 2099ms (cache miss)
1223 http fetch GET 200 https://registry.npmjs.org/rolldown/-/rolldown-1.2.8.tgz 2152ms (cache miss)
1224 http fetch GET 200 https://registry.npmjs.org/chardet/-/chardet-2.2.0.tgz 2119ms (cache miss)
1225 http fetch GET 200 https://registry.npmjs.org/@sindresorhus/merge-streams/-/merge-streams-4.0.0.tgz 2146ms (cache miss)
1226 http fetch GET 200 https://registry.npmjs.org/@oxc-project/types/-/types-0.149.0.tgz 2154ms (cache miss)
1227 http fetch GET 200 https://registry.npmjs.org/js-md4/-/js-md4-0.3.2.tgz 2242ms (cache miss)
1228 http fetch GET 200 https://registry.npmjs.org/tsconfig-paths/-/tsconfig-paths-4.2.0.tgz 2303ms (cache miss)
1229 http fetch GET 200 https://registry.npmjs.org/minimatch/-/minimatch-10.2.6.tgz 2267ms (cache miss)
1230 http fetch GET 200 https://registry.npmjs.org/enhanced-resolve/-/enhanced-resolve-5.24.5.tgz 2245ms (cache miss)
1231 http fetch GET 200 https://registry.npmjs.org/prompts/-/prompts-2.4.2.tgz 2341ms (cache miss)
1232 http fetch GET 200 https://registry.npmjs.org/@publint/pack/-/pack-0.1.7.tgz 2273ms (cache miss)
1233 http fetch GET 200 https://registry.npmjs.org/regexp-tree/-/regexp-tree-0.1.27.tgz 2374ms (cache miss)
1234 http fetch GET 200 https://registry.npmjs.org/@sec-ant/readable-stream/-/readable-stream-0.4.1.tgz 2293ms (cache miss)
1235 http fetch GET 200 https://registry.npmjs.org/angular-html-parser/-/angular-html-parser-10.11.0.tgz 2319ms (cache miss)
1236 http fetch GET 200 https://registry.npmjs.org/typed-inject/-/typed-inject-5.0.0.tgz 2509ms (cache miss)
1237 http fetch GET 200 https://registry.npmjs.org/@jridgewell/resolve-uri/-/resolve-uri-3.1.2.tgz 2434ms (cache miss)
1238 http fetch GET 200 https://registry.npmjs.org/jscpd-linux-x64-gnu/-/jscpd-linux-x64-gnu-5.1.2.tgz 2523ms (cache miss)
1239 http fetch GET 200 https://registry.npmjs.org/jscpd-linux-x64-musl/-/jscpd-linux-x64-musl-5.1.2.tgz 2553ms (cache miss)
1240 http fetch GET 200 https://registry.npmjs.org/@inquirer/type/-/type-4.1.1.tgz 2558ms (cache miss)
1241 http fetch GET 200 https://registry.npmjs.org/@jridgewell/sourcemap-codec/-/sourcemap-codec-1.5.5.tgz 2605ms (cache miss)
1242 http fetch GET 200 https://registry.npmjs.org/web-tree-sitter/-/web-tree-sitter-0.25.10.tgz 2767ms (cache miss)
1243 http fetch GET 200 https://registry.npmjs.org/@inquirer/select/-/select-5.2.5.tgz 2697ms (cache miss)
1244 http fetch GET 200 https://registry.npmjs.org/@jridgewell/gen-mapping/-/gen-mapping-0.3.13.tgz 2732ms (cache miss)
1245 http fetch GET 200 https://registry.npmjs.org/@inquirer/search/-/search-4.3.3.tgz 2750ms (cache miss)
1246 http fetch GET 200 https://registry.npmjs.org/vitest/-/vitest-5.0.0.tgz 2909ms (cache miss)
1247 http fetch GET 200 https://registry.npmjs.org/@jridgewell/trace-mapping/-/trace-mapping-0.3.31.tgz 2794ms (cache miss)
1248 http fetch GET 200 https://registry.npmjs.org/@oxc-resolver/binding-linux-x64-musl/-/binding-linux-x64-musl-11.24.2.tgz 2803ms (cache miss)
1249 http fetch GET 200 https://registry.npmjs.org/@inquirer/password/-/password-5.2.2.tgz 2872ms (cache miss)
1250 http fetch GET 200 https://registry.npmjs.org/@types/node/-/node-26.4.1.tgz 2907ms (cache miss)
1251 http fetch GET 200 https://registry.npmjs.org/resolve/-/resolve-1.22.12.tgz 2999ms (cache miss)
1252 http fetch GET 200 https://registry.npmjs.org/@vitest/istanbul-lib-report/-/istanbul-lib-report-1.0.1.tgz 2945ms (cache miss)
1253 http fetch GET 200 https://registry.npmjs.org/@oxc-resolver/binding-linux-x64-gnu/-/binding-linux-x64-gnu-11.24.2.tgz 2943ms (cache miss)
1254 http fetch GET 200 https://registry.npmjs.org/@earendil-works/chord/-/chord-0.85.1.tgz 3124ms (cache miss)
1255 http fetch GET 200 https://registry.npmjs.org/@inquirer/rawlist/-/rawlist-5.3.5.tgz 3018ms (cache miss)
1256 http fetch GET 200 https://registry.npmjs.org/@inquirer/prompts/-/prompts-8.7.2.tgz 3034ms (cache miss)
1257 http fetch GET 200 https://registry.npmjs.org/mutation-testing-elements/-/mutation-testing-elements-3.8.4.tgz 3121ms (cache miss)
1258 http fetch GET 200 https://registry.npmjs.org/@oxc-parser/binding-linux-x64-musl/-/binding-linux-x64-musl-0.147.0.tgz 3075ms (cache miss)
1259 http fetch GET 200 https://registry.npmjs.org/mutation-testing-metrics/-/mutation-testing-metrics-3.8.4.tgz 3162ms (cache miss)
1260 http fetch GET 200 https://registry.npmjs.org/@inquirer/number/-/number-4.2.3.tgz 3108ms (cache miss)
1261 http fetch GET 200 https://registry.npmjs.org/@inquirer/input/-/input-5.1.6.tgz 3123ms (cache miss)
1262 http fetch GET 200 https://registry.npmjs.org/@inquirer/figures/-/figures-2.0.9.tgz 3175ms (cache miss)
1263 http fetch GET 200 https://registry.npmjs.org/@stryker-mutator/util/-/util-10.0.0.tgz 3220ms (cache miss)
1264 http fetch GET 200 https://registry.npmjs.org/@inquirer/ansi/-/ansi-2.0.8.tgz 3327ms (cache miss)
1265 http fetch GET 200 https://registry.npmjs.org/@inquirer/expand/-/expand-5.1.5.tgz 3367ms (cache miss)
1266 http fetch GET 200 https://registry.npmjs.org/oxfmt/-/oxfmt-0.66.0.tgz 3464ms (cache miss)
1267 http fetch GET 200 https://registry.npmjs.org/@inquirer/external-editor/-/external-editor-3.0.5.tgz 3385ms (cache miss)
1268 http fetch GET 200 https://registry.npmjs.org/lightningcss-linux-x64-musl/-/lightningcss-linux-x64-musl-1.33.0.tgz 3483ms (cache miss)
1269 http fetch GET 200 https://registry.npmjs.org/lightningcss-linux-x64-gnu/-/lightningcss-linux-x64-gnu-1.33.0.tgz 3483ms (cache miss)
1270 http fetch GET 200 https://registry.npmjs.org/lru-cache/-/lru-cache-11.5.2.tgz 3504ms (cache miss)
1271 http fetch GET 200 https://registry.npmjs.org/execa/-/execa-9.6.1.tgz 3480ms (cache miss)
1272 http fetch GET 200 https://registry.npmjs.org/@earendil-works/pi-tui/-/pi-tui-0.85.1.tgz 3597ms (cache miss)
1273 http fetch GET 200 https://registry.npmjs.org/@inquirer/confirm/-/confirm-6.3.2.tgz 3461ms (cache miss)
1274 http fetch GET 200 https://registry.npmjs.org/@inquirer/checkbox/-/checkbox-5.2.5.tgz 3497ms (cache miss)
